source_id,source_type,publisher,title,url,version,observed_at,verification_scope
microchip-atdf:SAME51_DFP@3.9.267,manufacturer_atdf_device_database,Microchip,Microchip.SAME51_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAME51_DFP.3.9.267.pack,3.9.267,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAME53_DFP@3.10.248,manufacturer_atdf_device_database,Microchip,Microchip.SAME53_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAME53_DFP.3.10.248.pack,3.10.248,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAME54_DFP@3.11.261,manufacturer_atdf_device_database,Microchip,Microchip.SAME54_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAME54_DFP.3.11.261.pack,3.11.261,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAME70_DFP@4.13.292,manufacturer_atdf_device_database,Microchip,Microchip.SAME70_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAME70_DFP.4.13.292.pack,4.13.292,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMG_DFP@3.10.223,manufacturer_atdf_device_database,Microchip,Microchip.SAMG_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMG_DFP.3.10.223.pack,3.10.223,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMHA0_DFP@2.4.179,manufacturer_atdf_device_database,Microchip,Microchip.SAMHA0_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMHA0_DFP.2.4.179.pack,2.4.179,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAMHA1_DFP@2.5.190,manufacturer_atdf_device_database,Microchip,Microchip.SAMHA1_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAMHA1_DFP.2.5.190.pack,2.5.190,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAML10_DFP@3.11.262,manufacturer_atdf_device_database,Microchip,Microchip.SAML10_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAML10_DFP.3.11.262.pack,3.11.262,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAML11_DFP@4.5.268,manufacturer_atdf_device_database,Microchip,Microchip.SAML11_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAML11_DFP.4.5.268.pack,4.5.268,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
microchip-atdf:SAML21_DFP@3.8.229,manufacturer_atdf_device_database,Microchip,Microchip.SAML21_DFP exact-device ATDF files,https://packs.download.microchip.com/Microchip.SAML21_DFP.3.8.229.pack,3.8.229,2026-08-12T09:31:18+00:00,"Exact ATDF device name, memory segments, module instances, pinout, ADC signal pads, and manufacturer order codes contained in the official Microchip DFP."
