orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
renesas::r5f104ecana-60,renesas::r5f104ecana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECANA,R5F104ECANA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104ecana-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecana-u0,renesas::r5f104ecana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECANA,R5F104ECANA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecana-v0,renesas::r5f104ecana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECANA,R5F104ECANA#V0,#V0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecana-w0,renesas::r5f104ecana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECANA,R5F104ECANA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecdna-u0,renesas::r5f104ecdna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECDNA,R5F104ECDNA#U0,#U0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecdna-w0,renesas::r5f104ecdna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECDNA,R5F104ECDNA#W0,#W0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecgna-00,renesas::r5f104ecgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECGNA,R5F104ECGNA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104ecgna-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecgna-20,renesas::r5f104ecgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECGNA,R5F104ECGNA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecgna-40,renesas::r5f104ecgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECGNA,R5F104ECGNA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104ecgna-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecgna-60,renesas::r5f104ecgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECGNA,R5F104ECGNA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104ecgna-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecgna-u0,renesas::r5f104ecgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECGNA,R5F104ECGNA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104ecgna-w0,renesas::r5f104ecgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104ECGNA,R5F104ECGNA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edana-00,renesas::r5f104edana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDANA,R5F104EDANA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104edana-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edana-20,renesas::r5f104edana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDANA,R5F104EDANA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edana-40,renesas::r5f104edana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDANA,R5F104EDANA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104edana-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edana-60,renesas::r5f104edana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDANA,R5F104EDANA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104edana-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edana-u0,renesas::r5f104edana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDANA,R5F104EDANA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edana-w0,renesas::r5f104edana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDANA,R5F104EDANA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eddna-u0,renesas::r5f104eddna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDDNA,R5F104EDDNA#U0,#U0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eddna-w0,renesas::r5f104eddna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDDNA,R5F104EDDNA#W0,#W0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edgna-00,renesas::r5f104edgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDGNA,R5F104EDGNA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104edgna-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edgna-20,renesas::r5f104edgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDGNA,R5F104EDGNA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edgna-40,renesas::r5f104edgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDGNA,R5F104EDGNA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104edgna-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edgna-60,renesas::r5f104edgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDGNA,R5F104EDGNA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104edgna-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edgna-u0,renesas::r5f104edgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDGNA,R5F104EDGNA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104edgna-w0,renesas::r5f104edgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EDGNA,R5F104EDGNA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-00,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104eeana-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-20,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-40,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104eeana-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-60,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104eeana-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-u0,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-v0,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#V0,#V0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eeana-w0,renesas::r5f104eeana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEANA,R5F104EEANA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eedna-u0,renesas::r5f104eedna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEDNA,R5F104EEDNA#U0,#U0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eedna-w0,renesas::r5f104eedna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEDNA,R5F104EEDNA#W0,#W0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eegna-00,renesas::r5f104eegna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEGNA,R5F104EEGNA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104eegna-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eegna-20,renesas::r5f104eegna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEGNA,R5F104EEGNA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eegna-40,renesas::r5f104eegna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEGNA,R5F104EEGNA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104eegna-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eegna-60,renesas::r5f104eegna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEGNA,R5F104EEGNA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104eegna-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eegna-u0,renesas::r5f104eegna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEGNA,R5F104EEGNA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104eegna-w0,renesas::r5f104eegna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EEGNA,R5F104EEGNA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efana-00,renesas::r5f104efana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFANA,R5F104EFANA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104efana-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efana-20,renesas::r5f104efana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFANA,R5F104EFANA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efana-40,renesas::r5f104efana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFANA,R5F104EFANA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104efana-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efana-60,renesas::r5f104efana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFANA,R5F104EFANA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104efana-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efana-u0,renesas::r5f104efana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFANA,R5F104EFANA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efana-w0,renesas::r5f104efana,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFANA,R5F104EFANA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +85,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efdna-u0,renesas::r5f104efdna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFDNA,R5F104EFDNA#U0,#U0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efdna-w0,renesas::r5f104efdna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFDNA,R5F104EFDNA#W0,#W0,Package,,,Package,,,obsolete,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efgna-00,renesas::r5f104efgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFGNA,R5F104EFGNA#00,#00,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104efgna-00,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efgna-20,renesas::r5f104efgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFGNA,R5F104EFGNA#20,#20,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efgna-40,renesas::r5f104efgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFGNA,R5F104EFGNA#40,#40,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104efgna-40,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efgna-60,renesas::r5f104efgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFGNA,R5F104EFGNA#60,#60,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14/part-details/r5f104efgna-60,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efgna-u0,renesas::r5f104efgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFGNA,R5F104EFGNA#U0,#U0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
renesas::r5f104efgna-w0,renesas::r5f104efgna,Renesas,RL78,RL78/G1x,RL78/G14,R5F104EFGNA,R5F104EFGNA#W0,#W0,HWQFN,,,HWQFN,Ta = -40 to +105,Full Tray (Tray); Full Carton (Tray); Tape & Reel,active,renesas:options:rl78:rl78-g14@36038221,https://www.renesas.com/products/rl78-g14,2026-08-25T06:50:16+00:00,manufacturer_product_selector_api,exact_official_orderable_code; suffix_not_inferred
