device_id,device_name,field_name,previous_value,cubemx_value,resolution,source_path
stmicroelectronics::stm32c091cbux,STM32C091CBUx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091CBUx.xml
stmicroelectronics::stm32c091cctx,STM32C091CCTx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091cctx,STM32C091CCTx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091CCTx.xml
stmicroelectronics::stm32c091ccux,STM32C091CCUx,package_types,QFN,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091ccux,STM32C091CCUx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091CCUx.xml
stmicroelectronics::stm32c091ecyxtr,STM32C091ECYxTR,package_types,CSP,WLCSP24,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091ecyxtr,STM32C091ECYxTR,pin_counts,24,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091ECYx.xml
stmicroelectronics::stm32c091fbpx,STM32C091FBPx,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091fbpx,STM32C091FBPx,pin_counts,20,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091FBPx.xml
stmicroelectronics::stm32c091fcpx,STM32C091FCPx,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091fcpx,STM32C091FCPx,pin_counts,20,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091FCPx.xml
stmicroelectronics::stm32c091gbux,STM32C091GBUx,package_types,QFN,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091gbux,STM32C091GBUx,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091GBUx.xml
stmicroelectronics::stm32c091gcux,STM32C091GCUx,package_types,QFN,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091gcux,STM32C091GCUx,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091GCUx.xml
stmicroelectronics::stm32c091kbtx,STM32C091KBTx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091kbtx,STM32C091KBTx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091KBTx.xml
stmicroelectronics::stm32c091kbux,STM32C091KBUx,package_types,QFN,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091kbux,STM32C091KBUx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091KBUx.xml
stmicroelectronics::stm32c091kctx,STM32C091KCTx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091kctx,STM32C091KCTx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091KCTx.xml
stmicroelectronics::stm32c091kcux,STM32C091KCUx,package_types,QFN,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091kcux,STM32C091KCUx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091KCUx.xml
stmicroelectronics::stm32c091rbtx,STM32C091RBTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091rbtx,STM32C091RBTx,pin_counts,64,68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091RBTx.xml
stmicroelectronics::stm32c091rcix,STM32C091RCIx,package_types,BGA,UFBGA64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091rcix,STM32C091RCIx,pin_counts,64,68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091RCIx.xml
stmicroelectronics::stm32c091rctx,STM32C091RCTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c091rctx,STM32C091RCTx,pin_counts,64,68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C091RCTx.xml
stmicroelectronics::stm32c092cbtx,STM32C092CBTx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092cbtx,STM32C092CBTx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092CBTx.xml
stmicroelectronics::stm32c092cbux,STM32C092CBUx,package_types,QFN,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092cbux,STM32C092CBUx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092CBUx.xml
stmicroelectronics::stm32c092cctx,STM32C092CCTx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092cctx,STM32C092CCTx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092CCTx.xml
stmicroelectronics::stm32c092ccux,STM32C092CCUx,package_types,QFN,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092ccux,STM32C092CCUx,pin_counts,48,52,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092CCUx.xml
stmicroelectronics::stm32c092ecyxtr,STM32C092ECYxTR,package_types,CSP,WLCSP24,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092ecyxtr,STM32C092ECYxTR,pin_counts,24,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092ECYx.xml
stmicroelectronics::stm32c092fbpx,STM32C092FBPx,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092fbpx,STM32C092FBPx,pin_counts,20,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092FBPx.xml
stmicroelectronics::stm32c092fcpx,STM32C092FCPx,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092fcpx,STM32C092FCPx,pin_counts,20,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092FCPx.xml
stmicroelectronics::stm32c092gbux,STM32C092GBUx,package_types,QFN,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092gbux,STM32C092GBUx,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092GBUx.xml
stmicroelectronics::stm32c092gcux,STM32C092GCUx,package_types,QFN,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092gcux,STM32C092GCUx,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092GCUx.xml
stmicroelectronics::stm32c092kbtx,STM32C092KBTx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092kbtx,STM32C092KBTx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092KBTx.xml
stmicroelectronics::stm32c092kbux,STM32C092KBUx,package_types,QFN,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092kbux,STM32C092KBUx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092KBUx.xml
stmicroelectronics::stm32c092kctx,STM32C092KCTx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092kctx,STM32C092KCTx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092KCTx.xml
stmicroelectronics::stm32c092kcux,STM32C092KCUx,package_types,QFN,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092kcux,STM32C092KCUx,pin_counts,32,36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092KCUx.xml
stmicroelectronics::stm32c092rbtx,STM32C092RBTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092rbtx,STM32C092RBTx,pin_counts,64,68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092RBTx.xml
stmicroelectronics::stm32c092rcix,STM32C092RCIx,package_types,BGA,UFBGA64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092rcix,STM32C092RCIx,pin_counts,64,68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092RCIx.xml
stmicroelectronics::stm32c092rctx,STM32C092RCTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32c092rctx,STM32C092RCTx,pin_counts,64,68,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32C092RCTx.xml
stmicroelectronics::stm32f030c6tx,STM32F030C6Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030c8tx,STM32F030C8Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030cctx,STM32F030CCTx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030f4px,STM32F030F4Px,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030k6tx,STM32F030K6Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030r8tx,STM32F030R8Tx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030rctx,STM32F030RCTx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f030rctx,STM32F030RCTx,pin_counts,48,64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F030RCTx.xml
stmicroelectronics::stm32f031c4tx,STM32F031C4Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031c6tx,STM32F031C6Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031e6yx,STM32F031E6Yx,package_types,CSP,WLCSP25,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031f4px,STM32F031F4Px,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031f6px,STM32F031F6Px,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031g4ux,STM32F031G4Ux,package_types,QFP,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031g6ux,STM32F031G6Ux,package_types,QFP,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031k4ux,STM32F031K4Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031k6tx,STM32F031K6Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f031k6ux,STM32F031K6Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f038c6tx,STM32F038C6Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f038e6yx,STM32F038E6Yx,package_types,CSP,WLCSP25,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f038f6px,STM32F038F6Px,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f038g6ux,STM32F038G6Ux,package_types,QFP,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f038k6ux,STM32F038K6Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042c4tx,STM32F042C4Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042c4ux,STM32F042C4Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042c6tx,STM32F042C6Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042c6ux,STM32F042C6Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042f4px,STM32F042F4Px,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042f4px,STM32F042F4Px,pin_counts,20,22,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F042F4Px.xml
stmicroelectronics::stm32f042f6px,STM32F042F6Px,package_types,SOP,TSSOP20,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042f6px,STM32F042F6Px,pin_counts,20,22,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F042F6Px.xml
stmicroelectronics::stm32f042g4ux,STM32F042G4Ux,package_types,QFP,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042g4ux,STM32F042G4Ux,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F042G(4-6)Ux.xml
stmicroelectronics::stm32f042g6ux,STM32F042G6Ux,package_types,QFP,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042g6ux,STM32F042G6Ux,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F042G(4-6)Ux.xml
stmicroelectronics::stm32f042k4tx,STM32F042K4Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042k4ux,STM32F042K4Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042k6tx,STM32F042K6Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042k6ux,STM32F042K6Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f042t6yx,STM32F042T6Yx,package_types,CSP,WLCSP36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f048c6ux,STM32F048C6Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f048g6ux,STM32F048G6Ux,package_types,QFP,UFQFPN28,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f048g6ux,STM32F048G6Ux,pin_counts,28,30,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\STM32F048G6Ux.xml
stmicroelectronics::stm32f048t6yx,STM32F048T6Yx,package_types,CSP,WLCSP36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051c4tx,STM32F051C4Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051c4ux,STM32F051C4Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051c6tx,STM32F051C6Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051c6ux,STM32F051C6Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051c8tx,STM32F051C8Tx,package_types,QFP,LQFP48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051c8ux,STM32F051C8Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051k4tx,STM32F051K4Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051k4ux,STM32F051K4Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051k6tx,STM32F051K6Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051k6ux,STM32F051K6Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051k8tx,STM32F051K8Tx,package_types,QFP,LQFP32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051k8ux,STM32F051K8Ux,package_types,QFP,UFQFPN32,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051r4tx,STM32F051R4Tx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051r6tx,STM32F051R6Tx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051r8hx,STM32F051R8Hx,package_types,BGA,UFBGA64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051r8tx,STM32F051R8Tx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f051t8yx,STM32F051T8Yx,package_types,CSP,WLCSP36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f058c8ux,STM32F058C8Ux,package_types,QFP,UFQFPN48,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f058r8hx,STM32F058R8Hx,package_types,BGA,UFBGA64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f058r8tx,STM32F058R8Tx,package_types,QFP,LQFP64,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
stmicroelectronics::stm32f058t8yx,STM32F058T8Yx,package_types,CSP,WLCSP36,cubemx_official_device_db_preferred,C:\Users\confl\AppData\Local\Programs\STM32CubeMX\db\mcu\families.xml
