pack_vendor,pack_name,pack_version,pdsc_url,deprecated,replacement,index_timestamp,selected_for_import,fetch_status,device_count,error
NSING,N32H48x_DFP,1.0.1,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32H48x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0L111X_DFP,1.0.0,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0L111X/latest/exports/TexasInstruments.MSPM0L111X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32H47x_DFP,1.0.1,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32H47x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroKM1M4_DFP,1.1.0,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuMicroKM1M4_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicroKM1M0_DFP,1.0.4,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton.NuMicroKM1M0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,TLE988x_9x_DFP,1.3.0,https://itools.infineon.com/cmsis_packs/TLE988x_9x/Infineon.TLE988x_9x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Nuvoton,NuMicro_DFP,1.3.26,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicro_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Holtek,HT32F491x3_DFP,1.0.4,https://mcu.holtek.com.tw/pack/Holtek.HT32F491x3_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Holtek,HT32F490x1_DFP,1.0.1,https://mcu.holtek.com.tw/pack/Holtek.HT32F490x1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0H321X_DFP,1.0.0,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0H321X/latest/exports/TexasInstruments.MSPM0H321X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STBlueNRG-2_DFP,1.0.2,https://www.keil.com/pack/Keil.STBlueNRG-2_DFP.pdsc,2023-09-03,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,TLE987x_DFP,1.6.2,https://itools.infineon.com/cmsis_packs/TLE987x/Infineon.TLE987x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,CAT1B_DFP,1.1.0,https://itools.infineon.com/cmsis_packs/CAT1B_DFP/Infineon.CAT1B_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA166_DFP,25.03.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA166_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA165_DFP,25.03.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA165_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA276_DFP,25.03.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA276_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXA275_DFP,25.03.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXA275_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G030_DFP,1.0.5,https://www.nsing.com.sg/uploadfile/file/pack/NSING.N32G030_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0C110X_DFP,1.2.0,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0C110X/latest/exports/TexasInstruments.MSPM0C110X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CX-MT_DFP,1.4.152,https://packs.download.microchip.com/Microchip.PIC32CX-MT_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,LPC51U68_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.LPC51U68_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MK02F12810_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MK02F12810_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MK22F12810_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MK22F12810_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MK22F25612_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MK22F25612_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MK22F51212_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MK22F51212_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,K32L3A60_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.K32L3A60_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,K32L2B11A_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.K32L2B11A_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,K32L2B21A_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.K32L2B21A_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,K32L2B31A_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.K32L2B31A_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,K32L2A31A_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.K32L2A31A_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,K32L2A41A_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.K32L2A41A_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKM14ZA5_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKM14ZA5_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MKM33ZA5_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MKM33ZA5_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MIMXRT1041_DFP,25.06.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MIMXRT1041_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SILAN,SC32F53xx_DFP,1.1.5,https://github.com/Silanpack/Pack/raw/main/SILAN.SC32F53xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SILAN,SC32F57xx_DFP,1.0.5,https://github.com/Silanpack/Pack/raw/main/SILAN.SC32F57xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SILAN,SC32F56xx_DFP,1.1.5,https://github.com/Silanpack/Pack/raw/main/SILAN.SC32F56xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SILAN,SC32F5832_DFP,1.1.4,https://github.com/Silanpack/Pack/raw/main/SILAN.SC32F5832_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SILAN,SPC7L64_DFP,1.1.3,https://github.com/Silanpack/Pack/raw/main/SILAN.SPC7L64_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NSING,N32G05x_DFP,1.0.2,https://www.nsing.com.sg/public/uploads/armpacks/NSING.N32G05x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32F7xx_DFP,3.1.1,https://www.keil.com/pack/Keil.STM32F7xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,123,
Puya,PY32F0xx_DFP,1.2.8,https://www.puyasemi.com/uploadfiles/Puya.PY32F0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Puya,PY32F4xx_DFP,1.0.3,https://www.puyasemi.com/uploadfiles/Puya.PY32F4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Puya,PY32L0xx_DFP,1.0.3,https://www.puyasemi.com/uploadfiles/Puya.PY32L0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Puya,PY32Mxxx_DFP,1.0.6,https://www.puyasemi.com/uploadfiles/Puya.PY32Mxxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Puya,PY32T0xx_DFP,1.0.7,https://www.puyasemi.com/uploadfiles/Puya.PY32T0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32L1xx_DFP,2.1.0,https://www.keil.com/pack/Keil.STM32L1xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,132,
Keil,STM32L4xx_DFP,3.1.0,https://www.keil.com/pack/Keil.STM32L4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,255,
Keil,STM32G0xx_DFP,2.1.0,https://www.keil.com/pack/Keil.STM32G0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,182,
Keil,STM32F4xx_DFP,3.1.1,https://www.keil.com/pack/Keil.STM32F4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,211,
Keil,STM32H7RSxx_DFP,1.1.0,https://www.keil.com/pack/Keil.STM32H7RSxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,34,
Geehy,APM32E030_DFP,1.0.3,https://www.geehy.com/uploads/tool/Geehy.APM32E030_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,APM32M35XX_DFP,1.0.0,https://www.geehy.com/uploads/tool/Geehy.APM32M35XX_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Geehy,BMP561_DFP,1.0.1,https://www.geehy.com/uploads/tool/Geehy.BMP561_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32L0xx_DFP,3.1.0,https://www.keil.com/pack/Keil.STM32L0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,166,
Keil,STM32F0xx_DFP,3.1.1,https://www.keil.com/pack/Keil.STM32F0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,111,
Keil,STM32L5xx_DFP,2.1.0,https://www.keil.com/pack/Keil.STM32L5xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,38,
Keil,STM32F3xx_DFP,3.1.0,https://www.keil.com/pack/Keil.STM32F3xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,90,
Keil,STM32WLxx_DFP,2.1.0,https://www.keil.com/pack/Keil.STM32WLxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,17,
Keil,STM32WBxx_DFP,2.0.1,https://www.keil.com/pack/Keil.STM32WBxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,23,
Microchip,SAMC20_DFP,3.6.222,https://packs.download.microchip.com/Microchip.SAMC20_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMC21_DFP,3.9.248,https://packs.download.microchip.com/Microchip.SAMC21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMD11_DFP,2.7.195,https://packs.download.microchip.com/Microchip.SAMD11_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMD20_DFP,3.7.231,https://packs.download.microchip.com/Microchip.SAMD20_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMHA1_DFP,2.5.190,https://packs.download.microchip.com/Microchip.SAMHA1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAML21_DFP,3.8.229,https://packs.download.microchip.com/Microchip.SAML21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMHA0_DFP,2.4.179,https://packs.download.microchip.com/Microchip.SAMHA0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,T2G-B-E_DFP,1.2.1,https://itools.infineon.com/cmsis_packs/T2G-B-E/Infineon.T2G-B-E_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMDA1_DFP,2.8.196,https://packs.download.microchip.com/Microchip.SAMDA1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAML22_DFP,3.8.203,https://packs.download.microchip.com/Microchip.SAML22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32F2xx_DFP,3.1.0,https://www.keil.com/pack/Keil.STM32F2xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,47,
Keil,STM32U5xx_DFP,3.2.0,https://www.keil.com/pack/Keil.STM32U5xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,162,
Keil,STM32WB0x_DFP,1.0.2,https://www.keil.com/pack/Keil.STM32WB0x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,10,
Nuvoton,NuMicroCM_DFP,1.0.2,https://github.com/OpenNuvoton/cmsis-packs/raw/master/Nuvoton_DFP/Nuvoton.NuMicroCM_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,TLE986x_DFP,1.5.2,https://itools.infineon.com/cmsis_packs/TLE986x/Infineon.TLE986x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,Wiseconnect_SIWG917_DFP,2025.6.0,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.Wiseconnect_SIWG917_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32H7xx_DFP,4.1.3,https://www.keil.com/pack/Keil.STM32H7xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,166,
Infineon,PSoC-HVMS_DFP,1.0.0,https://itools.infineon.com/cmsis_packs/PSoC_HVMS/Infineon.PSoC-HVMS_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAME54_DFP,3.11.261,https://packs.download.microchip.com/Microchip.SAME54_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0G511X_G518X_DFP,1.0.0,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0G511X_G518X/latest/exports/TexasInstruments.MSPM0G511X_G518X_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
TexasInstruments,MSPM0GX218_GX207_DFP,1.0.0,https://software-dl.ti.com/msp430/esd/MSPM0-CMSIS/MSPM0GX218_GX207/latest/exports/TexasInstruments.MSPM0GX218_GX207_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32WL3x_DFP,1.2.0,https://www.keil.com/pack/Keil.STM32WL3x_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,22,
Keil,STM32G4xx_DFP,2.2.0,https://www.keil.com/pack/Keil.STM32G4xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,183,
Infineon,CAT1C_DFP,1.2.0,https://itools.infineon.com/cmsis_packs/CAT1C_DFP/Infineon.CAT1C_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1LD0_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1LD0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1LE0_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1LE0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1MC0_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1MC0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1MD1_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1MD1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1ME0_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1ME0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1HA0_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1HA0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32Z1MD0_DFP,1.1.0,https://doc.ytmicro.com/keil/YTMicro.YTM32Z1MD0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32Z1LS0_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32Z1LS0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1LE1_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1LE1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32Z1ME0_DFP,1.1.0,https://doc.ytmicro.com/keil/YTMicro.YTM32Z1ME0_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32B1MD2_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32B1MD2_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
YTMicro,YTM32Z1LS1_DFP,1.4.0,https://doc.ytmicro.com/keil/YTMicro.YTM32Z1LS1_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,RW612_DFP,25.12.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.RW612_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXW235_DFP,25.12.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXW235_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,MCXW236_DFP,25.12.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.MCXW236_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
NXP,RW610_DFP,25.12.00,https://mcuxpresso.nxp.com/cmsis_pack/repo/NXP.RW610_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32C0xx_DFP,2.4.0,https://www.keil.com/pack/Keil.STM32C0xx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,95,
Microchip,PIC32CX-SG60_DFP,1.3.159,https://packs.download.microchip.com/Microchip.PIC32CX-SG60_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CZ-CA70_DFP,1.3.62,https://packs.download.microchip.com/Microchip.PIC32CZ-CA70_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAME51_DFP,3.9.267,https://packs.download.microchip.com/Microchip.SAME51_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAME53_DFP,3.10.248,https://packs.download.microchip.com/Microchip.SAME53_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,XMC1000_DFP,2.12.0,https://itools.infineon.com/cmsis_packs/XMC1000/Infineon.XMC1000_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,XMC4000_DFP,2.14.0,https://itools.infineon.com/cmsis_packs/XMC4000/Infineon.XMC4000_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAME70_DFP,4.13.292,https://packs.download.microchip.com/Microchip.SAME70_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMS70_DFP,4.12.234,https://packs.download.microchip.com/Microchip.SAMS70_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMV70_DFP,4.12.233,https://packs.download.microchip.com/Microchip.SAMV70_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMV71_DFP,4.13.257,https://packs.download.microchip.com/Microchip.SAMV71_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMD21_DFP,3.8.270,https://packs.download.microchip.com/Microchip.SAMD21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMRH707_DFP,1.3.181,https://packs.download.microchip.com/Microchip.SAMRH707_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,SAMRH71_DFP,2.8.290,https://packs.download.microchip.com/Microchip.SAMRH71_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CX-SG41_DFP,1.6.172,https://packs.download.microchip.com/Microchip.PIC32CX-SG41_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CZ-MC70_DFP,1.3.57,https://packs.download.microchip.com/Microchip.PIC32CZ-MC70_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Microchip,PIC32CX-SG61_DFP,1.3.171,https://packs.download.microchip.com/Microchip.PIC32CX-SG61_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,AIROC_DFP,1.3.0,https://github.com/Infineon/cmsis-packs/raw/master/AIROC_DFP/Infineon.AIROC_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Infineon,CAT2_DFP,1.6.0,https://itools.infineon.com/cmsis_packs/CAT2_DFP/Infineon.CAT2_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
Keil,STM32WBAxx_DFP,2.2.0,https://www.keil.com/pack/Keil.STM32WBAxx_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,yes,ok,61,
SiliconLabs,GeckoPlatform_BGM21_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_BGM24_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM24_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_BGM22_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_BGM22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32PG22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFM32PG23_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFM32PG23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG21_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG22_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG24_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG24_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG27_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG27_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32BG29_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32BG29_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG22_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG23_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32FG25_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32FG25_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG21_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG21_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG22_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG22_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG24_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG24_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG27_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG27_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32MG29_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32MG29_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
SiliconLabs,GeckoPlatform_EFR32ZG23_DFP,2025.12.1,https://www.silabs.com/documents/public/cmsis-packs/SiliconLabs.GeckoPlatform_EFR32ZG23_DFP.pdsc,,,2026-08-12T04:05:17.3114066+00:00,,not_selected,,
